"Story","Title","Result","Date","Stability","Duration (s)"
"HU07","ver un training","ERROR","2021-12-02T00:08:47.6112163-05:00[America/Bogota]","0.0","34.22"
"HU07","actualizar un training","ERROR","2021-12-02T00:09:22.6258388-05:00[America/Bogota]","0.0","30.57"
"HU07","crear un training nuevo","ERROR","2021-12-02T00:09:53.7449055-05:00[America/Bogota]","0.0","30.53"
"HU07","eliminar un training","FAILURE","2021-12-02T00:10:24.8162914-05:00[America/Bogota]","0.0","30.48"
